GK_HOME_GOALS_CONCEDED,DF1_HOME_GOALS_CONCEDED,DF1_HOME_MINUTES_PLAYED,DF1_HOME_APPEARANCES,DF2_HOME_GOALS_CONCEDED,DF2_HOME_MINUTES_PLAYED,DF2_HOME_APPEARANCES,DF3_HOME_GOALS_CONCEDED,DF3_HOME_MINUTES_PLAYED,DF3_HOME_APPEARANCES,DF4_HOME_GOALS_CONCEDED,DF4_HOME_MINUTES_PLAYED,DF4_HOME_APPEARANCES,DF5_HOME_GOALS_CONCEDED,DF5_HOME_MINUTES_PLAYED,DF5_HOME_APPEARANCES,DF6_HOME_GOALS_CONCEDED,DF6_HOME_MINUTES_PLAYED,DF6_HOME_APPEARANCES,NO_OF_DF_HOME,MF1_HOME_GOALS_CONCEDED,MF1_HOME_MINUTES_PLAYED,MF1_HOME_APPEARANCES,MF2_HOME_GOALS_CONCEDED,MF2_HOME_MINUTES_PLAYED,MF2_HOME_APPEARANCES,MF3_HOME_GOALS_CONCEDED,MF3_HOME_MINUTES_PLAYED,MF3_HOME_APPEARANCES,MF4_HOME_GOALS_CONCEDED,MF4_HOME_MINUTES_PLAYED,MF4_HOME_APPEARANCES,MF5_HOME_GOALS_CONCEDED,MF5_HOME_MINUTES_PLAYED,MF5_HOME_APPEARANCES,MF6_HOME_GOALS_CONCEDED,MF6_HOME_MINUTES_PLAYED,MF6_HOME_APPEARANCES,NO_OF_MF_HOME,ATK1_HOME_MINUTES_PLAYED,ATK1_HOME_APPEARANCES,ATK1_HOME_GOALS_CONCEDED,ATK1_HOME_SUBSTITUTIONS_IN,ATK1_HOME_SUBSTITUTIONS_OUT,ATK2_HOME_MINUTES_PLAYED,ATK2_HOME_APPEARANCES,ATK2_HOME_GOALS_CONCEDED,ATK2_HOME_SUBSTITUTIONS_IN,ATK2_HOME_SUBSTITUTIONS_OUT,ATK3_HOME_MINUTES_PLAYED,ATK3_HOME_APPEARANCES,ATK3_HOME_GOALS_CONCEDED,ATK3_HOME_SUBSTITUTIONS_IN,ATK3_HOME_SUBSTITUTIONS_OUT,ATK4_HOME_MINUTES_PLAYED,ATK4_HOME_APPEARANCES,ATK4_HOME_GOALS_CONCEDED,ATK4_HOME_SUBSTITUTIONS_IN,ATK4_HOME_SUBSTITUTIONS_OUT,NO_OF_ATK_HOME,GK_AWAY_GOALS_CONCEDED,DF1_AWAY_GOALS_CONCEDED,DF1_AWAY_MINUTES_PLAYED,DF1_AWAY_APPEARANCES,DF2_AWAY_GOALS_CONCEDED,DF2_AWAY_MINUTES_PLAYED,DF2_AWAY_APPEARANCES,DF3_AWAY_GOALS_CONCEDED,DF3_AWAY_MINUTES_PLAYED,DF3_AWAY_APPEARANCES,DF4_AWAY_GOALS_CONCEDED,DF4_AWAY_MINUTES_PLAYED,DF4_AWAY_APPEARANCES,DF5_AWAY_GOALS_CONCEDED,DF5_AWAY_MINUTES_PLAYED,DF5_AWAY_APPEARANCES,DF6_AWAY_GOALS_CONCEDED,DF6_AWAY_MINUTES_PLAYED,DF6_AWAY_APPEARANCES,NO_OF_DF_AWAY,MF1_AWAY_GOALS_CONCEDED,MF1_AWAY_MINUTES_PLAYED,MF1_AWAY_APPEARANCES,MF2_AWAY_GOALS_CONCEDED,MF2_AWAY_MINUTES_PLAYED,MF2_AWAY_APPEARANCES,MF3_AWAY_GOALS_CONCEDED,MF3_AWAY_MINUTES_PLAYED,MF3_AWAY_APPEARANCES,MF4_AWAY_GOALS_CONCEDED,MF4_AWAY_MINUTES_PLAYED,MF4_AWAY_APPEARANCES,MF5_AWAY_GOALS_CONCEDED,MF5_AWAY_MINUTES_PLAYED,MF5_AWAY_APPEARANCES,MF6_AWAY_GOALS_CONCEDED,MF6_AWAY_MINUTES_PLAYED,MF6_AWAY_APPEARANCES,NO_OF_MF_AWAY,ATK1_AWAY_MINUTES_PLAYED,ATK1_AWAY_APPEARANCES,ATK1_AWAY_GOALS_CONCEDED,ATK1_AWAY_SUBSTITUTIONS_IN,ATK1_AWAY_SUBSTITUTIONS_OUT,ATK2_AWAY_MINUTES_PLAYED,ATK2_AWAY_APPEARANCES,ATK2_AWAY_GOALS_CONCEDED,ATK2_AWAY_SUBSTITUTIONS_IN,ATK2_AWAY_SUBSTITUTIONS_OUT,ATK3_AWAY_MINUTES_PLAYED,ATK3_AWAY_APPEARANCES,ATK3_AWAY_GOALS_CONCEDED,ATK3_AWAY_SUBSTITUTIONS_IN,ATK3_AWAY_SUBSTITUTIONS_OUT,ATK4_AWAY_MINUTES_PLAYED,ATK4_AWAY_APPEARANCES,ATK4_AWAY_GOALS_CONCEDED,ATK4_AWAY_SUBSTITUTIONS_IN,ATK4_AWAY_SUBSTITUTIONS_OUT,NO_OF_ATK_AWAY
10.0,8.0,238.0,6.0,18.0,1048.0,12.0,19.0,1080.0,12.0,8.0,769.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13.0,1086.0,17.0,17.0,940.0,11.0,14.0,945.0,17.0,19.0,1080.0,12.0,15.0,940.0,12.0,0.0,0.0,0.0,5,777.0,17.0,8.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.0,19.0,1106.0,13.0,13.0,519.0,8.0,8.0,274.0,9.0,12.0,804.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11.0,631.0,10.0,16.0,802.0,13.0,23.0,1101.0,13.0,9.0,450.0,11.0,5.0,309.0,4.0,0.0,0.0,0.0,5,420.0,11.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
