HOME_CFORM_GOALS_FOR,HOME_CFORM_CORNERS_FOR,HOME_CFORM_YELLOWCARDS_FOR,HOME_CFORM_SHOTS_ON_TARGET_FOR,HOME_CFORM_FOULS_FOR,HOME_CFORM_OFFSIDES_FOR,HOME_CFORM_REDCARDS_FOR,HOME_CFORM_GOALS_AGAINST,HOME_CFORM_CORNERS_AGAINST,HOME_CFORM_YELLOWCARDS_AGAINST,HOME_CFORM_SHOTS_ON_TARGET_AGAINST,HOME_CFORM_FOULS_AGAINST,HOME_CFORM_OFFSIDES_AGAINST,HOME_CFORM_REDCARDS_AGAINST,AWAY_CFORM_GOALS_FOR,AWAY_CFORM_CORNERS_FOR,AWAY_CFORM_YELLOWCARDS_FOR,AWAY_CFORM_SHOTS_ON_TARGET_FOR,AWAY_CFORM_FOULS_FOR,AWAY_CFORM_OFFSIDES_FOR,AWAY_CFORM_REDCARDS_FOR,AWAY_CFORM_GOALS_AGAINST,AWAY_CFORM_CORNERS_AGAINST,AWAY_CFORM_YELLOWCARDS_AGAINST,AWAY_CFORM_SHOTS_ON_TARGET_AGAINST,AWAY_CFORM_FOULS_AGAINST,AWAY_CFORM_OFFSIDES_AGAINST,AWAY_CFORM_REDCARDS_AGAINST,DIFFMEAN_GK_GOALS_CONCEDED,DIFFMEAN_DF_GOALS_CONCEDED,DIFFMEAN_DF_MINUTES_PLAYED,DIFFMEAN_DF_APPEARANCES,DIFFMEAN_MF_GOALS_CONCEDED,DIFFMEAN_MF_MINUTES_PLAYED,DIFFMEAN_MF_APPEARANCES,DIFFMEAN_ATK_MINUTES_PLAYED,DIFFMEAN_ATK_APPEARANCES,DIFFMEAN_ATK_GOALS_CONCEDED,DIFFMEAN_ATK_SUBSTITUTIONS_IN,DIFFMEAN_ATK_SUBSTITUTIONS_OUT,DIFFSUM_GK_GOALS_CONCEDED,DIFFSUM_DF_GOALS_CONCEDED,DIFFSUM_DF_MINUTES_PLAYED,DIFFSUM_DF_APPEARANCES,DIFFSUM_MF_GOALS_CONCEDED,DIFFSUM_MF_MINUTES_PLAYED,DIFFSUM_MF_APPEARANCES,DIFFSUM_ATK_MINUTES_PLAYED,DIFFSUM_ATK_APPEARANCES,DIFFSUM_ATK_GOALS_CONCEDED,DIFFSUM_ATK_SUBSTITUTIONS_IN,DIFFSUM_ATK_SUBSTITUTIONS_OUT,HOME_FORM_GOALS_FOR,HOME_FORM_CORNERS_FOR,HOME_FORM_YELLOWCARDS_FOR,HOME_FORM_SHOTS_ON_TARGET_FOR,HOME_FORM_FOULS_FOR,HOME_FORM_OFFSIDES_FOR,HOME_FORM_REDCARDS_FOR,HOME_FORM_GOALS_AGAINST,HOME_FORM_CORNERS_AGAINST,HOME_FORM_YELLOWCARDS_AGAINST,HOME_FORM_SHOTS_ON_TARGET_AGAINST,HOME_FORM_FOULS_AGAINST,HOME_FORM_OFFSIDES_AGAINST,HOME_FORM_REDCARDS_AGAINST,AWAY_FORM_GOALS_FOR,AWAY_FORM_CORNERS_FOR,AWAY_FORM_YELLOWCARDS_FOR,AWAY_FORM_SHOTS_ON_TARGET_FOR,AWAY_FORM_FOULS_FOR,AWAY_FORM_OFFSIDES_FOR,AWAY_FORM_REDCARDS_FOR,AWAY_FORM_GOALS_AGAINST,AWAY_FORM_CORNERS_AGAINST,AWAY_FORM_YELLOWCARDS_AGAINST,AWAY_FORM_SHOTS_ON_TARGET_AGAINST,AWAY_FORM_FOULS_AGAINST,AWAY_FORM_OFFSIDES_AGAINST,AWAY_FORM_REDCARDS_AGAINST,MEAN_GK_HOME_GOALS_CONCEDED,MEAN_DF_HOME_GOALS_CONCEDED,MEAN_DF_HOME_MINUTES_PLAYED,MEAN_DF_HOME_APPEARANCES,MEAN_MF_HOME_GOALS_CONCEDED,MEAN_MF_HOME_MINUTES_PLAYED,MEAN_MF_HOME_APPEARANCES,MEAN_ATK_HOME_MINUTES_PLAYED,MEAN_ATK_HOME_APPEARANCES,MEAN_ATK_HOME_GOALS_CONCEDED,MEAN_ATK_HOME_SUBSTITUTIONS_IN,MEAN_ATK_HOME_SUBSTITUTIONS_OUT,MEAN_GK_AWAY_GOALS_CONCEDED,MEAN_DF_AWAY_GOALS_CONCEDED,MEAN_DF_AWAY_MINUTES_PLAYED,MEAN_DF_AWAY_APPEARANCES,MEAN_MF_AWAY_GOALS_CONCEDED,MEAN_MF_AWAY_MINUTES_PLAYED,MEAN_MF_AWAY_APPEARANCES,MEAN_ATK_AWAY_MINUTES_PLAYED,MEAN_ATK_AWAY_APPEARANCES,MEAN_ATK_AWAY_GOALS_CONCEDED,MEAN_ATK_AWAY_SUBSTITUTIONS_IN,MEAN_ATK_AWAY_SUBSTITUTIONS_OUT,NO_OF_DF_HOME,NO_OF_DF_AWAY,NO_OF_MF_HOME,NO_OF_MF_AWAY,NO_OF_ATK_HOME,NO_OF_ATK_AWAY,GK_HOME_GOALS_CONCEDED,DF1_HOME_GOALS_CONCEDED,DF1_HOME_MINUTES_PLAYED,DF1_HOME_APPEARANCES,DF2_HOME_GOALS_CONCEDED,DF2_HOME_MINUTES_PLAYED,DF2_HOME_APPEARANCES,DF3_HOME_GOALS_CONCEDED,DF3_HOME_MINUTES_PLAYED,DF3_HOME_APPEARANCES,DF4_HOME_GOALS_CONCEDED,DF4_HOME_MINUTES_PLAYED,DF4_HOME_APPEARANCES,DF5_HOME_GOALS_CONCEDED,DF5_HOME_MINUTES_PLAYED,DF5_HOME_APPEARANCES,DF6_HOME_GOALS_CONCEDED,DF6_HOME_MINUTES_PLAYED,DF6_HOME_APPEARANCES,MF1_HOME_GOALS_CONCEDED,MF1_HOME_MINUTES_PLAYED,MF1_HOME_APPEARANCES,MF2_HOME_GOALS_CONCEDED,MF2_HOME_MINUTES_PLAYED,MF2_HOME_APPEARANCES,MF3_HOME_GOALS_CONCEDED,MF3_HOME_MINUTES_PLAYED,MF3_HOME_APPEARANCES,MF4_HOME_GOALS_CONCEDED,MF4_HOME_MINUTES_PLAYED,MF4_HOME_APPEARANCES,MF5_HOME_GOALS_CONCEDED,MF5_HOME_MINUTES_PLAYED,MF5_HOME_APPEARANCES,MF6_HOME_GOALS_CONCEDED,MF6_HOME_MINUTES_PLAYED,MF6_HOME_APPEARANCES,ATK1_HOME_MINUTES_PLAYED,ATK1_HOME_APPEARANCES,ATK1_HOME_GOALS_CONCEDED,ATK1_HOME_SUBSTITUTIONS_IN,ATK1_HOME_SUBSTITUTIONS_OUT,ATK2_HOME_MINUTES_PLAYED,ATK2_HOME_APPEARANCES,ATK2_HOME_GOALS_CONCEDED,ATK2_HOME_SUBSTITUTIONS_IN,ATK2_HOME_SUBSTITUTIONS_OUT,ATK3_HOME_MINUTES_PLAYED,ATK3_HOME_APPEARANCES,ATK3_HOME_GOALS_CONCEDED,ATK3_HOME_SUBSTITUTIONS_IN,ATK3_HOME_SUBSTITUTIONS_OUT,ATK4_HOME_MINUTES_PLAYED,ATK4_HOME_APPEARANCES,ATK4_HOME_GOALS_CONCEDED,ATK4_HOME_SUBSTITUTIONS_IN,ATK4_HOME_SUBSTITUTIONS_OUT,GK_AWAY_GOALS_CONCEDED,DF1_AWAY_GOALS_CONCEDED,DF1_AWAY_MINUTES_PLAYED,DF1_AWAY_APPEARANCES,DF2_AWAY_GOALS_CONCEDED,DF2_AWAY_MINUTES_PLAYED,DF2_AWAY_APPEARANCES,DF3_AWAY_GOALS_CONCEDED,DF3_AWAY_MINUTES_PLAYED,DF3_AWAY_APPEARANCES,DF4_AWAY_GOALS_CONCEDED,DF4_AWAY_MINUTES_PLAYED,DF4_AWAY_APPEARANCES,DF5_AWAY_GOALS_CONCEDED,DF5_AWAY_MINUTES_PLAYED,DF5_AWAY_APPEARANCES,DF6_AWAY_GOALS_CONCEDED,DF6_AWAY_MINUTES_PLAYED,DF6_AWAY_APPEARANCES,MF1_AWAY_GOALS_CONCEDED,MF1_AWAY_MINUTES_PLAYED,MF1_AWAY_APPEARANCES,MF2_AWAY_GOALS_CONCEDED,MF2_AWAY_MINUTES_PLAYED,MF2_AWAY_APPEARANCES,MF3_AWAY_GOALS_CONCEDED,MF3_AWAY_MINUTES_PLAYED,MF3_AWAY_APPEARANCES,MF4_AWAY_GOALS_CONCEDED,MF4_AWAY_MINUTES_PLAYED,MF4_AWAY_APPEARANCES,MF5_AWAY_GOALS_CONCEDED,MF5_AWAY_MINUTES_PLAYED,MF5_AWAY_APPEARANCES,MF6_AWAY_GOALS_CONCEDED,MF6_AWAY_MINUTES_PLAYED,MF6_AWAY_APPEARANCES,ATK1_AWAY_MINUTES_PLAYED,ATK1_AWAY_APPEARANCES,ATK1_AWAY_GOALS_CONCEDED,ATK1_AWAY_SUBSTITUTIONS_IN,ATK1_AWAY_SUBSTITUTIONS_OUT,ATK2_AWAY_MINUTES_PLAYED,ATK2_AWAY_APPEARANCES,ATK2_AWAY_GOALS_CONCEDED,ATK2_AWAY_SUBSTITUTIONS_IN,ATK2_AWAY_SUBSTITUTIONS_OUT,ATK3_AWAY_MINUTES_PLAYED,ATK3_AWAY_APPEARANCES,ATK3_AWAY_GOALS_CONCEDED,ATK3_AWAY_SUBSTITUTIONS_IN,ATK3_AWAY_SUBSTITUTIONS_OUT,ATK4_AWAY_MINUTES_PLAYED,ATK4_AWAY_APPEARANCES,ATK4_AWAY_GOALS_CONCEDED,ATK4_AWAY_SUBSTITUTIONS_IN,ATK4_AWAY_SUBSTITUTIONS_OUT,STAGE_NORMALIZED,SUM_GK_HOME_GOALS_CONCEDED,SUM_DF_HOME_GOALS_CONCEDED,SUM_DF_HOME_MINUTES_PLAYED,SUM_DF_HOME_APPEARANCES,SUM_MF_HOME_GOALS_CONCEDED,SUM_MF_HOME_MINUTES_PLAYED,SUM_MF_HOME_APPEARANCES,SUM_ATK_HOME_MINUTES_PLAYED,SUM_ATK_HOME_APPEARANCES,SUM_ATK_HOME_GOALS_CONCEDED,SUM_ATK_HOME_SUBSTITUTIONS_IN,SUM_ATK_HOME_SUBSTITUTIONS_OUT,SUM_GK_AWAY_GOALS_CONCEDED,SUM_DF_AWAY_GOALS_CONCEDED,SUM_DF_AWAY_MINUTES_PLAYED,SUM_DF_AWAY_APPEARANCES,SUM_MF_AWAY_GOALS_CONCEDED,SUM_MF_AWAY_MINUTES_PLAYED,SUM_MF_AWAY_APPEARANCES,SUM_ATK_AWAY_MINUTES_PLAYED,SUM_ATK_AWAY_APPEARANCES,SUM_ATK_AWAY_GOALS_CONCEDED,SUM_ATK_AWAY_SUBSTITUTIONS_IN,SUM_ATK_AWAY_SUBSTITUTIONS_OUT
0.8,3.2,1.6,2.4,10.93,1.986,0.2,2.4,4.2,1.2,4.6,13.742,1.746,0.0,1.4,5.6,2.4,4.8,11.2,2.8,0.2,1.8,3.2,2.0,4.0,10.2,0.6,0.2,-1.0,-2.0999999999999996,-230.8,-0.40000000000000036,6.0,52.833333333333314,2.333333333333333,250.0,2.8333333333333335,15.333333333333334,-0.6666666666666666,3.833333333333333,-1.0,-24.0,-1796.0,-17.0,52.0,1211.0,28.0,340.0,3.0,28.0,-2.0,6.0,0.25,2.5,1.25,1.25,11.1625,1.7325,0.25,2.75,4.0,1.5,5.0,15.4275,1.4325,0.0,1.25,5.5,2.0,4.25,12.0,3.0,0.25,1.5,3.0,1.5,4.0,10.5,0.5,0.25,5.0,4.5,214.0,5.0,10.0,276.3333333333333,5.833333333333333,410.0,5.5,18.0,0.0,5.5,6.0,6.6,444.8,5.4,4.0,223.5,3.5,160.0,2.6666666666666665,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.0,5.0,6.0,2.0,2.0,3.0,5.0,4.0,256.0,5.0,5.0,172.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,404.0,5.0,5.0,133.0,3.0,12.0,323.0,5.0,10.0,240.0,8.0,10.0,318.0,6.0,10.0,240.0,8.0,172.0,3.0,8.0,0.0,3.0,648.0,8.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,270.0,3.0,6.0,360.0,4.0,10.0,690.0,8.0,6.0,360.0,4.0,6.0,544.0,8.0,0.0,0.0,0.0,4.0,313.0,4.0,4.0,134.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,2.0,0.0,0.0,278.0,4.0,5.0,1.0,3.0,112.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,428.0,10.0,60.0,1658.0,35.0,820.0,11.0,36.0,0.0,11.0,6.0,33.0,2224.0,27.0,8.0,447.0,7.0,480.0,8.0,8.0,2.0,5.0
