season_label,fixture_id,fixture_ts,home_team_id,away_team_id,gk_home_player_id,GK_HOME_GOALS_CONCEDED,df1_home_player_id,DF1_HOME_GOALS_CONCEDED,DF1_HOME_MINUTES_PLAYED,DF1_HOME_APPEARANCES,df2_home_player_id,DF2_HOME_GOALS_CONCEDED,DF2_HOME_MINUTES_PLAYED,DF2_HOME_APPEARANCES,df3_home_player_id,DF3_HOME_GOALS_CONCEDED,DF3_HOME_MINUTES_PLAYED,DF3_HOME_APPEARANCES,df4_home_player_id,DF4_HOME_GOALS_CONCEDED,DF4_HOME_MINUTES_PLAYED,DF4_HOME_APPEARANCES,df5_home_player_id,DF5_HOME_GOALS_CONCEDED,DF5_HOME_MINUTES_PLAYED,DF5_HOME_APPEARANCES,df6_home_player_id,DF6_HOME_GOALS_CONCEDED,DF6_HOME_MINUTES_PLAYED,DF6_HOME_APPEARANCES,NO_OF_DF_HOME,mf1_home_player_id,MF1_HOME_GOALS_CONCEDED,MF1_HOME_MINUTES_PLAYED,MF1_HOME_APPEARANCES,mf2_home_player_id,MF2_HOME_GOALS_CONCEDED,MF2_HOME_MINUTES_PLAYED,MF2_HOME_APPEARANCES,mf3_home_player_id,MF3_HOME_GOALS_CONCEDED,MF3_HOME_MINUTES_PLAYED,MF3_HOME_APPEARANCES,mf4_home_player_id,MF4_HOME_GOALS_CONCEDED,MF4_HOME_MINUTES_PLAYED,MF4_HOME_APPEARANCES,mf5_home_player_id,MF5_HOME_GOALS_CONCEDED,MF5_HOME_MINUTES_PLAYED,MF5_HOME_APPEARANCES,mf6_home_player_id,MF6_HOME_GOALS_CONCEDED,MF6_HOME_MINUTES_PLAYED,MF6_HOME_APPEARANCES,NO_OF_MF_HOME,atk1_home_player_id,ATK1_HOME_MINUTES_PLAYED,ATK1_HOME_APPEARANCES,ATK1_HOME_GOALS_CONCEDED,ATK1_HOME_SUBSTITUTIONS_IN,ATK1_HOME_SUBSTITUTIONS_OUT,atk2_home_player_id,ATK2_HOME_MINUTES_PLAYED,ATK2_HOME_APPEARANCES,ATK2_HOME_GOALS_CONCEDED,ATK2_HOME_SUBSTITUTIONS_IN,ATK2_HOME_SUBSTITUTIONS_OUT,atk3_home_player_id,ATK3_HOME_MINUTES_PLAYED,ATK3_HOME_APPEARANCES,ATK3_HOME_GOALS_CONCEDED,ATK3_HOME_SUBSTITUTIONS_IN,ATK3_HOME_SUBSTITUTIONS_OUT,atk4_home_player_id,ATK4_HOME_MINUTES_PLAYED,ATK4_HOME_APPEARANCES,ATK4_HOME_GOALS_CONCEDED,ATK4_HOME_SUBSTITUTIONS_IN,ATK4_HOME_SUBSTITUTIONS_OUT,NO_OF_ATK_HOME,gk_away_player_id,GK_AWAY_GOALS_CONCEDED,df1_away_player_id,DF1_AWAY_GOALS_CONCEDED,DF1_AWAY_MINUTES_PLAYED,DF1_AWAY_APPEARANCES,df2_away_player_id,DF2_AWAY_GOALS_CONCEDED,DF2_AWAY_MINUTES_PLAYED,DF2_AWAY_APPEARANCES,df3_away_player_id,DF3_AWAY_GOALS_CONCEDED,DF3_AWAY_MINUTES_PLAYED,DF3_AWAY_APPEARANCES,df4_away_player_id,DF4_AWAY_GOALS_CONCEDED,DF4_AWAY_MINUTES_PLAYED,DF4_AWAY_APPEARANCES,df5_away_player_id,DF5_AWAY_GOALS_CONCEDED,DF5_AWAY_MINUTES_PLAYED,DF5_AWAY_APPEARANCES,df6_away_player_id,DF6_AWAY_GOALS_CONCEDED,DF6_AWAY_MINUTES_PLAYED,DF6_AWAY_APPEARANCES,NO_OF_DF_AWAY,mf1_away_player_id,MF1_AWAY_GOALS_CONCEDED,MF1_AWAY_MINUTES_PLAYED,MF1_AWAY_APPEARANCES,mf2_away_player_id,MF2_AWAY_GOALS_CONCEDED,MF2_AWAY_MINUTES_PLAYED,MF2_AWAY_APPEARANCES,mf3_away_player_id,MF3_AWAY_GOALS_CONCEDED,MF3_AWAY_MINUTES_PLAYED,MF3_AWAY_APPEARANCES,mf4_away_player_id,MF4_AWAY_GOALS_CONCEDED,MF4_AWAY_MINUTES_PLAYED,MF4_AWAY_APPEARANCES,mf5_away_player_id,MF5_AWAY_GOALS_CONCEDED,MF5_AWAY_MINUTES_PLAYED,MF5_AWAY_APPEARANCES,mf6_away_player_id,MF6_AWAY_GOALS_CONCEDED,MF6_AWAY_MINUTES_PLAYED,MF6_AWAY_APPEARANCES,NO_OF_MF_AWAY,atk1_away_player_id,ATK1_AWAY_MINUTES_PLAYED,ATK1_AWAY_APPEARANCES,ATK1_AWAY_GOALS_CONCEDED,ATK1_AWAY_SUBSTITUTIONS_IN,ATK1_AWAY_SUBSTITUTIONS_OUT,atk2_away_player_id,ATK2_AWAY_MINUTES_PLAYED,ATK2_AWAY_APPEARANCES,ATK2_AWAY_GOALS_CONCEDED,ATK2_AWAY_SUBSTITUTIONS_IN,ATK2_AWAY_SUBSTITUTIONS_OUT,atk3_away_player_id,ATK3_AWAY_MINUTES_PLAYED,ATK3_AWAY_APPEARANCES,ATK3_AWAY_GOALS_CONCEDED,ATK3_AWAY_SUBSTITUTIONS_IN,ATK3_AWAY_SUBSTITUTIONS_OUT,atk4_away_player_id,ATK4_AWAY_MINUTES_PLAYED,ATK4_AWAY_APPEARANCES,ATK4_AWAY_GOALS_CONCEDED,ATK4_AWAY_SUBSTITUTIONS_IN,ATK4_AWAY_SUBSTITUTIONS_OUT,NO_OF_ATK_AWAY,HOME_GOALS,HOME_CORNERS,HOME_YELLOWCARDS,HOME_SHOTS_ON_TARGET,HOME_FOULS,HOME_OFFSIDES,HOME_REDCARDS,AWAY_GOALS,AWAY_CORNERS,AWAY_YELLOWCARDS,AWAY_SHOTS_ON_TARGET,AWAY_FOULS,AWAY_OFFSIDES,AWAY_REDCARDS
nan,nan,nan,19,8,3130,9.0,5270466,7.0,855.0,13.0,17544737,7.0,990.0,11.0,97811,6.0,804.0,9.0,37261496,11.0,773.0,9.0,,nan,nan,nan,,nan,nan,nan,4,37568808,2.0,222.0,7.0,31609,nan,126.0,5.0,5273,7.0,1006.0,13.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,16827155,764.0,9.0,6.0,0.0,4.0,32710,817.0,12.0,8.0,3.0,3.0,61780,663.0,14.0,6.0,8.0,4.0,,nan,nan,nan,nan,nan,3,14685650,2.0,37316835,4.0,277.0,5.0,100556,2.0,649.0,7.0,1743,3.0,840.0,9.0,1078,4.0,550.0,8.0,,nan,nan,nan,,nan,nan,nan,4,5270462,2.0,784.0,9.0,216612,3.0,676.0,8.0,4125,3.0,809.0,9.0,785998,3.0,638.0,9.0,37429246,9.0,764.0,9.0,,nan,nan,nan,5,37288979,529.0,9.0,8.0,3.0,6.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
