model_type,variant,target,n_runs,n_features,n_train,n_val,target_mean,val_rmse,val_rmse_run_std,val_mae,val_mae_run_std,val_rmse_pct,val_mae_pct,cv_rmse,cv_rmse_fold_std,cv_rmse_run_std,cv_mae,cv_mae_fold_std,cv_mae_run_std,cv_rmse_pct,cv_mae_pct,val_round_acc,val_outcome_acc
lstm_mlp_multioutput_torch,cform_diffmean_diffsum_form_mean_nplayers_stage_sum,HOME_OFFSIDES,2,135,1444,362,1.902957,1.6225775,0.005304500000000045,1.236459,0.0032680000000000486,85.265,64.975,1.6162785,0.10973350000000001,0.0050715000000000066,1.224691,0.0616385,0.0011179999999999524,84.935,64.36,0.29005000000000003,0.4213
lstm_mlp_multioutput_torch,cform_diffmean_diffsum_form_mean_nplayers_stage_sum,HOME_REDCARDS,2,135,1444,362,0.076177,0.275655,0.00021799999999999597,0.149105,0.00014599999999999336,361.86,195.735,0.271605,0.014568000000000001,0.00026599999999998847,0.14784350000000002,0.0074885,0.0004974999999999979,356.53999999999996,194.07999999999998,0.9171,0.8591
lstm_mlp_multioutput_torch,cform_diffmean_diffsum_form_mean_nplayers_stage_sum,HOME_SHOTS_ON_TARGET,2,135,1444,362,5.049861,2.6794725,0.019537499999999985,2.1570735,0.03120450000000008,53.06,42.715,2.6292,0.09721099999999999,7.700000000010476e-05,2.092499,0.079266,0.0007589999999999542,52.065,41.435,0.1243,0.60775
lstm_mlp_multioutput_torch,cform_diffmean_diffsum_form_mean_nplayers_stage_sum,HOME_YELLOWCARDS,2,135,1444,362,1.899585,1.3103475,0.003214499999999898,1.068452,0.0015460000000000473,68.98,56.25,1.3429365,0.042683,0.0019015000000000004,1.0745345,0.031204000000000003,0.0007105000000000583,70.69999999999999,56.565,0.2652,0.3246
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,AWAY_CORNERS,1,270,1444,362,4.145429,2.495084,0.0,1.963403,0.0,60.19,47.36,2.583484,0.063715,0.0,2.006467,0.051607,0.0,62.32,48.4,0.1492,0.5912
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,AWAY_FOULS,1,270,1444,362,11.677271,4.527877,0.0,3.525151,0.0,38.78,30.19,4.479326,0.042232,0.0,3.468855,0.059892,0.0,38.36,29.71,0.1326,0.4724
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,AWAY_GOALS,1,270,1444,362,1.306094,1.060368,0.0,0.825508,0.0,81.19,63.2,1.182576,0.059085,0.0,0.921855,0.054028,0.0,90.54,70.58,0.3729,0.5221
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,AWAY_OFFSIDES,1,270,1444,362,1.741046,1.526557,0.0,1.145425,0.0,87.68,65.79,1.49276,0.033664,0.0,1.141828,0.022608,0.0,85.74,65.58,0.2486,0.4282
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,AWAY_REDCARDS,1,270,1444,362,0.105956,0.318041,0.0,0.153646,0.0,300.16,145.01,0.321668,0.025783,0.0,0.171434,0.013761,0.0,303.59,161.8,0.9254,0.8591
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,AWAY_SHOTS_ON_TARGET,1,270,1444,362,3.945291,2.230331,0.0,1.744883,0.0,56.53,44.23,2.392052,0.151386,0.0,1.869203,0.103982,0.0,60.63,47.38,0.1934,0.6436
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,AWAY_YELLOWCARDS,1,270,1444,362,2.132964,1.530234,0.0,1.205672,0.0,71.74,56.53,1.485079,0.054258,0.0,1.182317,0.046862,0.0,69.63,55.43,0.2624,0.2983
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,HOME_CORNERS,1,270,1444,362,5.304709,3.09804,0.0,2.503155,0.0,58.4,47.19,2.965932,0.103403,0.0,2.357745,0.085777,0.0,55.91,44.45,0.116,0.5912
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,HOME_FOULS,1,270,1444,362,11.648684,3.914866,0.0,3.155267,0.0,33.61,27.09,4.121118,0.129674,0.0,3.18832,0.126212,0.0,35.38,27.37,0.0773,0.4724
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,HOME_GOALS,1,270,1444,362,1.646814,1.310466,0.0,1.028195,0.0,79.58,62.44,1.29207,0.057396,0.0,1.008178,0.040187,0.0,78.46,61.22,0.2845,0.5221
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,HOME_OFFSIDES,1,270,1444,362,1.902957,1.619102,0.0,1.251516,0.0,85.08,65.77,1.632107,0.112114,0.0,1.227813,0.062224,0.0,85.77,64.52,0.2459,0.4282
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,HOME_REDCARDS,1,270,1444,362,0.076177,0.274275,0.0,0.122113,0.0,360.05,160.3,0.269441,0.013145,0.0,0.118267,0.019353,0.0,353.7,155.25,0.9171,0.8591
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,HOME_SHOTS_ON_TARGET,1,270,1444,362,5.049861,2.663809,0.0,2.136794,0.0,52.75,42.31,2.633926,0.095154,0.0,2.094367,0.076081,0.0,52.16,41.47,0.1354,0.6436
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_raw_stage_sum,HOME_YELLOWCARDS,1,270,1444,362,1.899585,1.330924,0.0,1.096416,0.0,70.06,57.72,1.342279,0.045333,0.0,1.080583,0.026622,0.0,70.66,56.89,0.2486,0.2983
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,AWAY_CORNERS,1,156,1444,362,4.145429,2.475012,0.0,1.949757,0.0,59.7,47.03,2.576275,0.052036,0.0,1.989209,0.03832,0.0,62.15,47.99,0.1464,0.5746
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,AWAY_FOULS,1,156,1444,362,11.677271,4.508003,0.0,3.50109,0.0,38.6,29.98,4.431456,0.073855,0.0,3.416499,0.089453,0.0,37.95,29.26,0.1326,0.4392
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,AWAY_GOALS,1,156,1444,362,1.306094,1.041845,0.0,0.805698,0.0,79.77,61.69,1.195865,0.072038,0.0,0.93076,0.066364,0.0,91.56,71.26,0.3702,0.547
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,AWAY_OFFSIDES,1,156,1444,362,1.741046,1.487611,0.0,1.12872,0.0,85.44,64.83,1.474127,0.032043,0.0,1.12302,0.020361,0.0,84.67,64.5,0.2762,0.4254
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,AWAY_REDCARDS,1,156,1444,362,0.105956,0.319515,0.0,0.135518,0.0,301.56,127.9,0.321117,0.025234,0.0,0.180812,0.018369,0.0,303.07,170.65,0.9254,0.8591
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,AWAY_SHOTS_ON_TARGET,1,156,1444,362,3.945291,2.200037,0.0,1.756513,0.0,55.76,44.52,2.375029,0.138445,0.0,1.850489,0.089156,0.0,60.2,46.9,0.1685,0.6354
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,AWAY_YELLOWCARDS,1,156,1444,362,2.132964,1.527722,0.0,1.2249,0.0,71.62,57.43,1.473165,0.04792,0.0,1.170877,0.049031,0.0,69.07,54.89,0.2541,0.3729
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,HOME_CORNERS,1,156,1444,362,5.304709,3.045473,0.0,2.440755,0.0,57.41,46.01,2.981678,0.099208,0.0,2.374041,0.090266,0.0,56.21,44.75,0.1436,0.5746
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,HOME_FOULS,1,156,1444,362,11.648684,3.889501,0.0,3.13233,0.0,33.39,26.89,4.092285,0.112283,0.0,3.193661,0.112298,0.0,35.13,27.42,0.0939,0.4392
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,HOME_GOALS,1,156,1444,362,1.646814,1.321693,0.0,1.028448,0.0,80.26,62.45,1.307827,0.074187,0.0,1.006387,0.050319,0.0,79.42,61.11,0.2845,0.547
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,HOME_OFFSIDES,1,156,1444,362,1.902957,1.615989,0.0,1.247817,0.0,84.92,65.57,1.618406,0.107695,0.0,1.225776,0.061557,0.0,85.05,64.41,0.2597,0.4254
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,HOME_REDCARDS,1,156,1444,362,0.076177,0.272887,0.0,0.116412,0.0,358.23,152.82,0.271727,0.014429,0.0,0.130053,0.014885,0.0,356.7,170.72,0.9171,0.8591
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,HOME_SHOTS_ON_TARGET,1,156,1444,362,5.049861,2.632895,0.0,2.110275,0.0,52.14,41.79,2.625819,0.109948,0.0,2.081407,0.080035,0.0,52.0,41.22,0.1381,0.6354
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_odds_stage_sum,HOME_YELLOWCARDS,1,156,1444,362,1.899585,1.336167,0.0,1.088703,0.0,70.34,57.31,1.371171,0.047312,0.0,1.104173,0.027851,0.0,72.18,58.13,0.2597,0.3729
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,AWAY_CORNERS,2,249,1444,362,4.145429,2.511483,0.012016999999999944,1.9846845,0.008864500000000053,60.58,47.875,2.5887409999999997,0.068338,0.010998000000000063,2.0083465,0.047165,0.004437499999999872,62.445,48.445,0.15055000000000002,0.55665
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,AWAY_FOULS,2,249,1444,362,11.677271,4.5339465,0.044075499999999934,3.5451315,0.034135500000000096,38.825,30.36,4.444836499999999,0.055362,0.020149500000000042,3.427616,0.06666549999999999,0.022244999999999848,38.065,29.35,0.11324999999999999,0.4088
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,AWAY_GOALS,2,249,1444,362,1.306094,1.0596925,0.0035775000000000112,0.8309234999999999,0.006942500000000018,81.13499999999999,63.620000000000005,1.198405,0.061074,0.008213000000000026,0.9271085,0.049378000000000005,0.0029255000000000253,91.755,70.985,0.36460000000000004,0.55525
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,AWAY_OFFSIDES,2,249,1444,362,1.741046,1.5159764999999998,0.014860500000000054,1.139823,0.0019009999999999305,87.075,65.47,1.492471,0.032323,0.005906999999999996,1.1313855,0.0287375,0.005338500000000024,85.72,64.98500000000001,0.26935,0.41435
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,AWAY_REDCARDS,2,249,1444,362,0.105956,0.3206695,0.001982499999999998,0.166871,0.019930000000000003,302.645,157.49,0.3219375,0.025914,0.00016450000000001186,0.172288,0.023879,0.004389000000000004,303.845,162.60500000000002,0.9254,0.8591
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,AWAY_SHOTS_ON_TARGET,2,249,1444,362,3.945291,2.2152564999999997,0.005332499999999962,1.7559475,0.0006085000000000118,56.144999999999996,44.505,2.405965,0.146536,0.00863299999999989,1.8730025000000001,0.0880335,0.003274499999999958,60.980000000000004,47.475,0.17405,0.6091
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,AWAY_YELLOWCARDS,2,249,1444,362,2.132964,1.547935,0.0024969999999999715,1.2282655,0.012313500000000088,72.57,57.584999999999994,1.4514875,0.050551,0.0036775,1.1543125,0.0336655,0.00632149999999998,68.05,54.114999999999995,0.2472,0.3453
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,HOME_CORNERS,2,249,1444,362,5.304709,3.141311,0.024140999999999968,2.515923,0.011433000000000026,59.215,47.425,2.974637,0.107077,0.019522999999999957,2.3635585,0.07274,0.013907499999999962,56.075,44.555,0.1105,0.55665
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,HOME_FOULS,2,249,1444,362,11.648684,3.9314655,0.023117499999999902,3.183367,0.016999999999999904,33.75,27.325,4.1148135,0.131212,0.012899500000000064,3.183405,0.1255895,0.015679,35.325,27.325000000000003,0.08979999999999999,0.4088
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,HOME_GOALS,2,249,1444,362,1.646814,1.300858,0.0011419999999999764,1.026914,0.001523000000000052,78.99000000000001,62.36,1.2939835,0.064737,0.000603499999999979,1.0145875,0.040491,0.0004295000000000826,78.575,61.61,0.2942,0.55525
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,HOME_OFFSIDES,2,249,1444,362,1.902957,1.6408555,0.022440500000000085,1.2541535000000001,0.007352499999999984,86.22999999999999,65.905,1.640655,0.1071095,0.0047280000000000655,1.25365,0.074594,0.006152000000000046,86.215,65.88,0.26380000000000003,0.41435
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,HOME_REDCARDS,2,249,1444,362,0.076177,0.27658,0.00019700000000000273,0.14797949999999999,0.010710499999999998,363.075,194.26,0.2732375,0.0154625,0.00033750000000001834,0.122597,0.0166315,0.004623000000000002,358.685,160.94,0.9171,0.8591
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,HOME_SHOTS_ON_TARGET,2,249,1444,362,5.049861,2.7595335,0.025342500000000046,2.2387195,0.015482499999999844,54.644999999999996,44.335,2.668933,0.09017649999999999,0.006143999999999927,2.119625,0.057328000000000004,0.00046600000000007746,52.849999999999994,41.97,0.1326,0.6091
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_raw_stage_sum,HOME_YELLOWCARDS,2,249,1444,362,1.899585,1.3136555,0.01565850000000002,1.060842,0.013673000000000046,69.155,55.85,1.3518729999999999,0.047564499999999996,0.006644999999999901,1.0871985,0.026661,0.0075344999999999995,71.16999999999999,57.235,0.26795,0.3453
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_stage_sum,AWAY_CORNERS,2,135,1444,362,4.145429,2.4954454999999998,0.0016334999999998434,1.955251,0.0016369999999999996,60.2,47.17,2.5767075,0.06094,0.008438500000000015,1.99375,0.036626,0.006023999999999918,62.155,48.095,0.16715000000000002,0.5663
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_stage_sum,AWAY_FOULS,2,135,1444,362,11.677271,4.509672,0.014156999999999975,3.5226699999999997,0.010732000000000186,38.620000000000005,30.165,4.432408,0.0564715,0.0039199999999999235,3.4324044999999996,0.0709505,0.006365500000000024,37.955,29.395,0.10635,0.41025
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_stage_sum,AWAY_GOALS,2,135,1444,362,1.306094,1.0590435,0.0033695000000000253,0.825623,0.005958000000000019,81.08500000000001,63.215,1.19658,0.053995,0.006323999999999996,0.9313845000000001,0.045561500000000005,0.007434499999999955,91.615,71.31,0.3881,0.55385
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_stage_sum,AWAY_OFFSIDES,2,135,1444,362,1.741046,1.4995655,0.012105499999999991,1.1511200000000001,0.011286999999999938,86.13,66.11500000000001,1.474034,0.033431999999999996,0.0036599999999999966,1.130564,0.0178735,0.0006289999999999907,84.66,64.935,0.27490000000000003,0.3895
lstm_mlp_torch,cform_diffmean_diffsum_form_mean_nplayers_stage_sum,AWAY_REDCARDS,2,135,1444,362,0.105956,0.31769400000000003,0.00041100000000002246,0.151702,0.010556999999999997,299.83500000000004,143.175,0.321742,0.026453,0.00040100000000001246,0.1680865,0.019108,0.010412499999999991,303.65999999999997,158.64,0.9254,0.8591
