HOME_CFORM_GOALS_FOR,HOME_CFORM_CORNERS_FOR,HOME_CFORM_YELLOWCARDS_FOR,HOME_CFORM_SHOTS_ON_TARGET_FOR,HOME_CFORM_FOULS_FOR,HOME_CFORM_OFFSIDES_FOR,HOME_CFORM_REDCARDS_FOR,HOME_CFORM_GOALS_AGAINST,HOME_CFORM_CORNERS_AGAINST,HOME_CFORM_YELLOWCARDS_AGAINST,HOME_CFORM_SHOTS_ON_TARGET_AGAINST,HOME_CFORM_FOULS_AGAINST,HOME_CFORM_OFFSIDES_AGAINST,HOME_CFORM_REDCARDS_AGAINST,AWAY_CFORM_GOALS_FOR,AWAY_CFORM_CORNERS_FOR,AWAY_CFORM_YELLOWCARDS_FOR,AWAY_CFORM_SHOTS_ON_TARGET_FOR,AWAY_CFORM_FOULS_FOR,AWAY_CFORM_OFFSIDES_FOR,AWAY_CFORM_REDCARDS_FOR,AWAY_CFORM_GOALS_AGAINST,AWAY_CFORM_CORNERS_AGAINST,AWAY_CFORM_YELLOWCARDS_AGAINST,AWAY_CFORM_SHOTS_ON_TARGET_AGAINST,AWAY_CFORM_FOULS_AGAINST,AWAY_CFORM_OFFSIDES_AGAINST,AWAY_CFORM_REDCARDS_AGAINST,DIFFMEAN_GK_GOALS_CONCEDED,DIFFMEAN_DF_GOALS_CONCEDED,DIFFMEAN_DF_MINUTES_PLAYED,DIFFMEAN_DF_APPEARANCES,DIFFMEAN_MF_GOALS_CONCEDED,DIFFMEAN_MF_MINUTES_PLAYED,DIFFMEAN_MF_APPEARANCES,DIFFMEAN_ATK_MINUTES_PLAYED,DIFFMEAN_ATK_APPEARANCES,DIFFMEAN_ATK_GOALS_CONCEDED,DIFFMEAN_ATK_SUBSTITUTIONS_IN,DIFFMEAN_ATK_SUBSTITUTIONS_OUT,DIFFSUM_GK_GOALS_CONCEDED,DIFFSUM_DF_GOALS_CONCEDED,DIFFSUM_DF_MINUTES_PLAYED,DIFFSUM_DF_APPEARANCES,DIFFSUM_MF_GOALS_CONCEDED,DIFFSUM_MF_MINUTES_PLAYED,DIFFSUM_MF_APPEARANCES,DIFFSUM_ATK_MINUTES_PLAYED,DIFFSUM_ATK_APPEARANCES,DIFFSUM_ATK_GOALS_CONCEDED,DIFFSUM_ATK_SUBSTITUTIONS_IN,DIFFSUM_ATK_SUBSTITUTIONS_OUT,HOME_FORM_GOALS_FOR,HOME_FORM_CORNERS_FOR,HOME_FORM_YELLOWCARDS_FOR,HOME_FORM_SHOTS_ON_TARGET_FOR,HOME_FORM_FOULS_FOR,HOME_FORM_OFFSIDES_FOR,HOME_FORM_REDCARDS_FOR,HOME_FORM_GOALS_AGAINST,HOME_FORM_CORNERS_AGAINST,HOME_FORM_YELLOWCARDS_AGAINST,HOME_FORM_SHOTS_ON_TARGET_AGAINST,HOME_FORM_FOULS_AGAINST,HOME_FORM_OFFSIDES_AGAINST,HOME_FORM_REDCARDS_AGAINST,AWAY_FORM_GOALS_FOR,AWAY_FORM_CORNERS_FOR,AWAY_FORM_YELLOWCARDS_FOR,AWAY_FORM_SHOTS_ON_TARGET_FOR,AWAY_FORM_FOULS_FOR,AWAY_FORM_OFFSIDES_FOR,AWAY_FORM_REDCARDS_FOR,AWAY_FORM_GOALS_AGAINST,AWAY_FORM_CORNERS_AGAINST,AWAY_FORM_YELLOWCARDS_AGAINST,AWAY_FORM_SHOTS_ON_TARGET_AGAINST,AWAY_FORM_FOULS_AGAINST,AWAY_FORM_OFFSIDES_AGAINST,AWAY_FORM_REDCARDS_AGAINST,MEAN_GK_HOME_GOALS_CONCEDED,MEAN_DF_HOME_GOALS_CONCEDED,MEAN_DF_HOME_MINUTES_PLAYED,MEAN_DF_HOME_APPEARANCES,MEAN_MF_HOME_GOALS_CONCEDED,MEAN_MF_HOME_MINUTES_PLAYED,MEAN_MF_HOME_APPEARANCES,MEAN_ATK_HOME_MINUTES_PLAYED,MEAN_ATK_HOME_APPEARANCES,MEAN_ATK_HOME_GOALS_CONCEDED,MEAN_ATK_HOME_SUBSTITUTIONS_IN,MEAN_ATK_HOME_SUBSTITUTIONS_OUT,MEAN_GK_AWAY_GOALS_CONCEDED,MEAN_DF_AWAY_GOALS_CONCEDED,MEAN_DF_AWAY_MINUTES_PLAYED,MEAN_DF_AWAY_APPEARANCES,MEAN_MF_AWAY_GOALS_CONCEDED,MEAN_MF_AWAY_MINUTES_PLAYED,MEAN_MF_AWAY_APPEARANCES,MEAN_ATK_AWAY_MINUTES_PLAYED,MEAN_ATK_AWAY_APPEARANCES,MEAN_ATK_AWAY_GOALS_CONCEDED,MEAN_ATK_AWAY_SUBSTITUTIONS_IN,MEAN_ATK_AWAY_SUBSTITUTIONS_OUT,NO_OF_DF_HOME,NO_OF_DF_AWAY,NO_OF_MF_HOME,NO_OF_MF_AWAY,NO_OF_ATK_HOME,NO_OF_ATK_AWAY,STAGE_NORMALIZED,SUM_GK_HOME_GOALS_CONCEDED,SUM_DF_HOME_GOALS_CONCEDED,SUM_DF_HOME_MINUTES_PLAYED,SUM_DF_HOME_APPEARANCES,SUM_MF_HOME_GOALS_CONCEDED,SUM_MF_HOME_MINUTES_PLAYED,SUM_MF_HOME_APPEARANCES,SUM_ATK_HOME_MINUTES_PLAYED,SUM_ATK_HOME_APPEARANCES,SUM_ATK_HOME_GOALS_CONCEDED,SUM_ATK_HOME_SUBSTITUTIONS_IN,SUM_ATK_HOME_SUBSTITUTIONS_OUT,SUM_GK_AWAY_GOALS_CONCEDED,SUM_DF_AWAY_GOALS_CONCEDED,SUM_DF_AWAY_MINUTES_PLAYED,SUM_DF_AWAY_APPEARANCES,SUM_MF_AWAY_GOALS_CONCEDED,SUM_MF_AWAY_MINUTES_PLAYED,SUM_MF_AWAY_APPEARANCES,SUM_ATK_AWAY_MINUTES_PLAYED,SUM_ATK_AWAY_APPEARANCES,SUM_ATK_AWAY_GOALS_CONCEDED,SUM_ATK_AWAY_SUBSTITUTIONS_IN,SUM_ATK_AWAY_SUBSTITUTIONS_OUT
0.8,3.2,1.6,2.4,10.93,1.986,0.2,2.4,4.2,1.2,4.6,13.742,1.746,0.0,2.4,4.2,3.0,6.2,13.2,1.4,0.0,0.4,3.4,1.8,2.6,16.0,2.0,0.0,5.0,13.166666666666666,-126.5,-2.75,13.0,24.333333333333314,-2.333333333333333,-16.33333333333337,-1.666666666666667,14.666666666666666,-1.6666666666666667,0.666666666666667,5.0,79.0,182.0,-1.0,13.0,-735.0,-17.0,-49.0,-5.0,44.0,-5.0,2.0,0.25,2.5,1.25,1.25,11.1625,1.7325,0.25,2.75,4.0,1.5,5.0,15.4275,1.4325,0.0,2.75,3.75,2.75,6.75,13.75,1.5,0.0,0.0,3.75,1.75,1.75,17.25,2.25,0.0,5.0,13.166666666666666,344.0,5.0,13.0,404.0,5.0,411.3333333333333,6.0,14.666666666666666,1.3333333333333333,3.3333333333333335,0.0,0.0,470.5,7.75,0.0,379.6666666666667,7.333333333333333,427.6666666666667,7.666666666666667,0.0,3.0,2.6666666666666665,6.0,4.0,1.0,3.0,3.0,3.0,1.0,5.0,79.0,2064.0,30.0,13.0,404.0,5.0,1234.0,18.0,44.0,4.0,10.0,0.0,0.0,1882.0,31.0,0.0,1139.0,22.0,1283.0,23.0,0.0,9.0,8.0
